,sentiment
17850,0.4215
17851,0.0
17852,0.0
17853,-0.8316
17854,0.0
17855,0.0
17856,0.0
17857,0.0
17858,0.0516
17859,-0.2183
17860,0.4767
17861,0.2023
17862,0.2577
17863,0.0
17864,0.0
17865,-0.6615
17866,0.0
17867,-0.3182
17868,0.0
17869,-0.4939
17870,0.3182
17871,-0.1531
17872,0.3612
17873,-0.5267
17874,0.0772
17875,0.0
17876,0.0
17877,-0.0772
17878,0.0
17879,0.0
17880,0.743
17881,0.0
17882,-0.1027
17883,0.0
17884,-0.5719
17885,0.0
17886,0.296
17887,0.0
17888,0.0
17889,0.5719
17890,0.4767
17891,-0.3182
17892,0.0
17893,0.0
17894,-0.3313
17895,0.4767
17896,0.0
17897,0.0772
17898,0.34
17899,-0.6486
17900,0.2732
17901,0.4767
17902,-0.6737
17903,0.719
17904,0.0
17905,-0.296
17906,0.0
17907,0.0
17908,0.0
17909,0.0
17910,0.0
17911,0.0
17912,-0.1027
17913,-0.4215
17914,-0.4323
17915,0.0
17916,0.0
17917,0.0
17918,-0.296
17919,-0.5574
17920,0.0
17921,0.0
17922,-0.8807
17923,-0.7777
17924,0.3612
17925,0.0
17926,0.0
17927,0.4767
17928,0.2998
17929,0.5574
17930,0.4019
17931,0.4767
17932,0.0
17933,0.4019
17934,0.0
17935,0.0
17936,0.0
17937,-0.5106
17938,0.0
17939,0.0
17940,0.0
17941,-0.4019
17942,0.2732
17943,0.0
17944,-0.25
17945,0.4404
17946,0.0
17947,0.0
17948,0.0
17949,0.0772
17950,0.0
17951,0.0
17952,0.6249
17953,-0.6486
17954,0.3496
17955,-0.296
17956,0.0
17957,0.4767
17958,-0.296
17959,-0.296
17960,0.5659
17961,0.4576
17962,0.0
17963,0.0
17964,-0.8625
17965,0.4767
17966,0.0
17967,0.0
17968,0.0
17969,-0.5574
17970,0.0
17971,-0.8481
17972,0.0
17973,0.1901
17974,0.0
17975,0.5423
17976,0.0
17977,-0.5574
17978,-0.3818
17979,-0.5504
17980,0.0
17981,-0.8434
17982,0.5127
17983,0.5994
17984,-0.1027
17985,0.2023
17986,-0.7096
17987,0.0
17988,0.0
17989,0.3612
17990,0.0
17991,0.3612
17992,-0.4767
17993,0.0
17994,0.0772
17995,-0.3182
17996,0.0
17997,-0.5859
17998,-0.5859
17999,0.0516
18000,0.7964
18001,0.0
18002,0.0
18003,0.296
18004,0.4019
18005,0.4767
18006,-0.296
18007,0.0
18008,0.0
18009,0.0
18010,-0.5267
18011,0.0
18012,0.0
18013,0.5255
18014,-0.5719
18015,-0.4019
18016,0.1531
18017,0.0
18018,-0.4588
18019,-0.0516
18020,0.0
18021,-0.3818
18022,-0.4404
18023,0.7351
18024,0.5423
18025,-0.3182
18026,0.0
18027,0.0
18028,0.5562
18029,-0.5661
18030,-0.5994
18031,0.34
18032,-0.7096
18033,0.5499
18034,-0.5859
18035,0.1838
18036,0.4404
18037,0.0
18038,-0.4576
18039,0.1511
18040,0.0
18041,0.0
18042,0.5267
18043,-0.4767
18044,-0.6369
18045,-0.5574
18046,-0.1531
18047,-0.5423
18048,0.3612
18049,0.4215
18050,0.0
18051,0.7761
18052,0.0
18053,0.3182
18054,0.0
18055,0.0
18056,0.7845
18057,0.0
18058,-0.836
18059,0.4215
18060,-0.4767
18061,-0.296
18062,0.0
18063,0.0
18064,0.0
18065,-0.3384
18066,0.0
18067,0.0
18068,0.0
18069,0.3182
18070,-0.5719
18071,0.4939
18072,0.0
18073,0.3612
18074,-0.4019
18075,0.0
18076,0.4389
18077,0.6486
18078,-0.5994
18079,0.0
18080,0.0
18081,0.0
18082,0.0
18083,0.4639
18084,0.0
18085,0.1366
18086,0.0
18087,-0.6808
18088,0.7476
18089,0.0
18090,0.0516
18091,-0.8316
18092,-0.25
18093,-0.1513
18094,-0.4215
18095,0.0
18096,0.0
18097,0.1154
18098,-0.7096
18099,0.0
18100,0.4404
18101,0.6908
18102,0.0
18103,0.0
18104,-0.25
18105,0.5994
18106,-0.4019
18107,0.0
18108,-0.296
18109,0.4767
18110,0.0
18111,0.0
18112,0.0
18113,0.0
18114,-0.4215
18115,0.34
18116,-0.2263
18117,0.4767
18118,0.0
18119,0.5106
18120,0.0
18121,0.0
18122,0.6705
18123,0.802
18124,-0.2924
18125,0.0
18126,0.3182
18127,0.0
18128,0.0
18129,-0.1027
18130,0.0
18131,0.0
18132,0.0
18133,0.0
18134,0.0
18135,0.34
18136,0.6711
18137,-0.7213
18138,0.5423
18139,-0.296
18140,-0.5719
18141,0.0
18142,0.0
18143,0.0
18144,-0.4215
18145,-0.4404
18146,0.2732
18147,-0.743
18148,-0.296
18149,0.0
18150,0.3898
18151,-0.7269
18152,0.0
18153,0.0
18154,0.0
18155,-0.5719
18156,0.0
18157,0.0
18158,0.0
18159,0.0
18160,0.0
18161,0.0772
18162,0.0
18163,-0.1027
18164,0.0
18165,-0.5574
18166,-0.5994
18167,-0.6808
18168,0.0
18169,-0.5423
18170,0.0
18171,0.0
18172,0.802
18173,0.0
18174,0.0
18175,0.0
18176,0.0
18177,0.3612
18178,0.0
18179,-0.4215
18180,-0.3412
18181,0.0
18182,0.7579
18183,-0.1761
18184,0.0
18185,-0.836
18186,0.0
18187,0.0
18188,0.0
18189,0.0
18190,-0.3147
18191,0.0
18192,0.5106
18193,0.7717
18194,0.0
18195,-0.3818
18196,-0.4404
18197,0.5859
18198,0.5574
18199,0.3182
18200,0.0
18201,0.5574
18202,0.8074
18203,-0.3182
18204,0.4576
18205,-0.4215
18206,0.0
18207,0.0
18208,0.2023
18209,0.0
18210,0.0
18211,0.5106
18212,0.3182
18213,0.0
18214,0.0
18215,0.0
18216,-0.34
18217,0.0
18218,-0.5423
18219,-0.1027
18220,0.0
18221,0.0
18222,0.0
18223,-0.1779
18224,-0.5719
18225,0.0
18226,0.8074
18227,0.0
18228,0.0
18229,0.3818
18230,0.0
18231,-0.5574
18232,0.3612
18233,0.0
18234,0.0
18235,-0.5994
18236,-0.2263
18237,0.0516
18238,0.0
18239,0.4939
18240,0.4404
18241,0.2732
18242,0.0772
18243,-0.6369
18244,0.0516
18245,0.5411
18246,0.0
18247,-0.0
18248,-0.8625
18249,-0.2263
18250,0.0
18251,0.0
18252,0.0
18253,-0.4588
18254,-0.5267
18255,-0.0772
18256,0.0
18257,0.0
18258,0.8388
18259,-0.5267
18260,0.0
18261,-0.2263
18262,0.0772
18263,-0.1027
18264,0.8316
18265,0.25
18266,-0.7845
18267,0.1154
18268,-0.6597
18269,0.1197
18270,-0.4019
18271,0.7845
18272,0.0
18273,0.0
18274,0.5574
18275,0.0
18276,0.8217
18277,0.0
18278,0.4404
18279,-0.8316
18280,0.0
18281,-0.4767
18282,-0.8346
18283,0.0
18284,0.0
18285,0.0
18286,0.0
18287,0.0
18288,0.0
18289,0.0
18290,-0.296
18291,0.0772
18292,-0.6597
18293,0.4767
18294,-0.6908
18295,0.6083
18296,0.0
18297,0.4215
18298,-0.5106
18299,-0.1027
18300,0.4754
18301,0.0
18302,-0.6486
18303,-0.0397
18304,-0.7284
18305,0.0
18306,-0.3875
18307,0.25
18308,-0.9042
18309,0.0
18310,0.6124
18311,0.5574
18312,-0.1027
18313,-0.2516
18314,0.1531
18315,0.0
18316,-0.8934
18317,0.0
18318,-0.6597
18319,0.0
18320,0.0
18321,0.4767
18322,-0.4824
18323,0.0
18324,0.0
18325,0.4767
18326,-0.3182
18327,-0.5859
18328,0.5574
18329,0.4767
18330,0.0
18331,-0.818
18332,0.0772
18333,-0.5994
18334,0.0
18335,0.0
18336,-0.5859
18337,-0.516
18338,-0.3182
18339,-0.7351
18340,-0.3612
18341,0.0
18342,0.5574
18343,0.4767
18344,0.2023
18345,0.0
18346,0.0
18347,0.0
18348,0.5719
18349,0.0
18350,0.6739
18351,0.4118
18352,0.0
18353,-0.5719
18354,0.128
18355,0.0
18356,0.0
18357,-0.5106
18358,0.0
18359,0.2023
18360,-0.2732
18361,0.0
18362,0.0
18363,0.0
18364,0.0
18365,-0.6289
18366,0.0
18367,0.4767
18368,0.0
18369,-0.3182
18370,0.296
18371,-0.5574
18372,0.6249
18373,0.0258
18374,0.0
18375,-0.5106
18376,-0.0772
18377,0.34
18378,-0.5859
18379,-0.6249
18380,0.3182
18381,0.0
18382,0.0
18383,0.4215
18384,0.0
18385,-0.7269
18386,0.0516
18387,-0.5994
18388,0.4404
18389,0.0
18390,0.0
18391,0.0
18392,-0.4019
18393,-0.6597
18394,0.4019
18395,0.4767
18396,-0.5574
18397,0.3818
18398,0.4767
18399,-0.9228
18400,0.4767
18401,0.4767
18402,0.0
18403,0.0
18404,-0.1901
18405,0.0
18406,0.34
18407,-0.7506
18408,-0.0516
18409,-0.6602
18410,0.0
18411,0.5812
18412,0.3612
18413,0.1531
18414,0.0
18415,0.0
18416,0.0
18417,0.4404
18418,0.0
18419,0.3612
18420,0.0
18421,-0.2481
18422,0.0
18423,0.0
18424,0.1779
18425,0.0
18426,0.4767
18427,0.296
18428,0.0
18429,-0.2263
18430,0.0
18431,-0.5267
18432,0.0
18433,0.0
18434,0.2023
18435,0.1779
18436,-0.6869
18437,0.2023
18438,0.5574
18439,0.0
18440,0.3754
18441,0.0
18442,-0.2732
18443,-0.7012
18444,0.4199
18445,0.0
18446,0.0
18447,0.5106
18448,0.0
18449,0.0
18450,0.0
18451,0.4404
18452,0.7506
18453,0.0
18454,0.0
18455,-0.0516
18456,0.0
18457,0.0
18458,0.0
18459,0.0
18460,-0.5719
18461,0.0
18462,-0.1027
18463,-0.128
18464,0.4767
18465,0.0
18466,-0.5423
18467,0.5423
18468,0.3612
18469,0.5983
18470,0.5106
18471,0.0
18472,0.4019
18473,0.0
18474,-0.4767
18475,-0.34
18476,0.0
18477,0.0
18478,0.0
18479,-0.0572
18480,0.3612
18481,-0.802
18482,0.4767
18483,0.0
18484,0.9168
18485,0.0
18486,-0.2263
18487,0.0
18488,0.4404
18489,-0.296
18490,0.0
18491,-0.1531
18492,0.4576
18493,0.5719
18494,0.0
18495,-0.6113
18496,0.0
18497,0.3182
18498,0.0
18499,-0.0397
18500,0.7693
18501,-0.1027
18502,0.4404
18503,0.4215
18504,0.0
18505,0.0
18506,0.0
18507,-0.1027
18508,0.5994
18509,-0.5574
18510,0.7696
18511,0.4767
18512,0.0
18513,0.0
18514,-0.296
18515,-0.836
18516,0.0
18517,0.0
18518,-0.4588
18519,0.4588
18520,0.4466
18521,-0.4019
18522,0.4588
18523,0.7845
18524,-0.1531
18525,-0.0772
18526,0.0
18527,0.0
18528,0.0
18529,0.0
18530,0.0
18531,0.296
18532,0.4767
18533,0.0516
18534,-0.296
18535,0.0
18536,0.5719
18537,-0.4404
18538,0.4767
18539,0.0
18540,0.4949
18541,0.0
18542,0.0
18543,0.0
18544,0.0
18545,0.7579
18546,0.6809
18547,-0.8625
18548,0.9022
18549,-0.5719
18550,0.0
18551,0.0
18552,0.0
18553,0.0
18554,0.34
18555,-0.5574
18556,0.0
18557,0.0
18558,0.0
18559,0.6096
18560,0.0
18561,0.7096
18562,0.0
18563,0.0
18564,0.4767
18565,0.7579
18566,-0.7717
18567,0.0
18568,-0.7783
18569,0.4019
18570,0.0
18571,0.0
18572,0.0
18573,0.1416
18574,0.4767
18575,-0.3182
18576,-0.8625
18577,0.0
18578,0.0
18579,0.0
18580,0.2732
18581,0.0
18582,0.0
18583,0.0
18584,0.0
18585,0.2732
18586,-0.5106
18587,0.4767
18588,0.1027
18589,0.0
18590,0.0
18591,0.0
18592,0.0
18593,0.0
18594,-0.1027
18595,-0.4523
18596,-0.296
18597,0.7603
18598,0.0
18599,-0.7213
18600,0.0
18601,0.0
18602,0.4767
18603,-0.2516
18604,-0.0397
18605,0.2732
18606,0.0
18607,0.4767
18608,-0.7845
18609,0.0
18610,0.0
18611,0.0
18612,0.0
18613,0.4939
18614,-0.1027
18615,0.0
18616,0.0
18617,0.0
18618,0.0
18619,-0.2357
18620,0.0
18621,-0.3595
18622,-0.296
18623,0.0
18624,0.0
18625,0.5574
18626,0.1779
18627,0.0
18628,0.0
18629,-0.6841
18630,0.0
18631,-0.6486
18632,0.0
18633,-0.7003
18634,0.0
18635,-0.296
18636,0.0
18637,0.4767
18638,-0.5994
18639,-0.1027
18640,0.4404
18641,0.0
18642,0.0
18643,0.0
18644,0.1027
18645,0.1027
18646,0.0
18647,0.0
18648,0.0772
18649,-0.7003
18650,-0.4767
18651,-0.25
18652,0.3182
18653,-0.6597
18654,-0.5719
18655,-0.5121
18656,0.2023
18657,0.2732
18658,-0.296
18659,0.0
18660,0.0258
18661,-0.8625
18662,0.0
18663,0.1531
18664,-0.4767
18665,0.802
18666,0.0
18667,0.4767
18668,0.0
18669,0.0
18670,-0.4404
18671,0.0
18672,0.5574
18673,-0.3595
18674,-0.296
18675,0.0
18676,0.2732
18677,-0.5574
18678,0.0
18679,0.0
18680,0.0
18681,0.4995
18682,-0.6486
18683,0.4019
18684,0.0
18685,0.0
18686,-0.5795
18687,-0.3771
18688,0.0
18689,-0.296
18690,0.0
18691,0.0
18692,0.0772
18693,0.0
18694,0.0
18695,0.0
18696,0.0
18697,-0.1068
18698,0.0772
18699,-0.5719
18700,0.0
18701,0.7761
18702,0.296
18703,0.0
18704,0.0
18705,-0.6113
18706,-0.8779
18707,-0.5994
18708,0.0
18709,0.7506
18710,0.0
18711,0.5859
18712,0.0
18713,0.0
18714,-0.5574
18715,0.0
18716,0.0
18717,0.0
18718,0.0
18719,0.0
18720,-0.5719
18721,0.0
18722,-0.6249
18723,0.4404
18724,0.5106
18725,0.0
18726,0.0
18727,0.2023
18728,0.0
18729,0.0516
18730,0.0
18731,0.0
18732,-0.802
18733,-0.4588
18734,-0.6808
18735,0.1027
18736,-0.5994
18737,0.0
18738,-0.1027
18739,0.6124
18740,0.2023
18741,-0.5622
18742,0.0
18743,0.5106
18744,0.0
18745,0.0772
18746,0.296
18747,0.0
18748,0.0
18749,0.0
18750,-0.5859
18751,0.0
18752,0.34
18753,0.0
18754,0.0
18755,0.0
18756,-0.0572
18757,0.4767
18758,-0.6249
18759,0.0
18760,0.0
18761,0.0
18762,0.0
18763,0.0
18764,-0.296
18765,0.0
18766,-0.7096
18767,0.0
18768,0.0
18769,0.0
18770,0.0
18771,0.0
18772,0.0
18773,0.0
18774,0.0
18775,0.1779
18776,-0.296
18777,-0.6486
18778,0.6351
18779,-0.6597
18780,0.0
18781,0.4767
18782,0.0
18783,-0.3612
18784,0.7845
18785,0.6187
18786,0.0
18787,0.0
18788,0.0
18789,0.0
18790,0.0
18791,0.802
18792,-0.5859
18793,0.0
18794,-0.4215
18795,-0.3254
18796,-0.3306
18797,0.5411
18798,0.0
18799,0.7655
18800,-0.25
18801,0.0
18802,0.6249
18803,0.1154
18804,0.0
18805,-0.3875
18806,0.0
18807,0.5574
18808,0.0
18809,0.4767
18810,0.802
18811,-0.1027
18812,-0.3818
18813,-0.5709
18814,0.5574
18815,0.0
18816,0.0
18817,0.34
18818,0.0
18819,0.0186
18820,0.0
18821,0.2023
18822,-0.1232
18823,-0.4019
18824,0.0
18825,-0.5777
18826,0.0
18827,-0.6113
18828,0.0
18829,0.0
18830,0.3612
18831,0.0
18832,0.7579
18833,0.0
18834,0.0
18835,0.0
18836,0.3182
18837,0.0
18838,0.0
18839,0.0
18840,0.0
18841,0.0
18842,-0.1027
18843,0.6336
18844,0.7003
18845,0.3182
18846,0.4767
18847,0.6808
18848,0.2263
18849,-0.1027
18850,0.5574
18851,0.0
18852,0.0
18853,0.0
18854,0.0
18855,-0.8986
18856,0.4767
18857,-0.296
18858,0.0
18859,-0.296
18860,-0.4939
18861,0.0
18862,0.0772
18863,0.0
18864,0.0
18865,0.8442
18866,-0.891
18867,-0.5574
18868,-0.5795
18869,0.5719
18870,0.5106
18871,0.802
18872,0.0
18873,-0.128
18874,-0.5106
18875,-0.5795
18876,0.0
18877,0.0
18878,0.7269
18879,0.5423
18880,0.0
18881,0.0
18882,0.5994
18883,0.0
18884,0.0
18885,0.0
18886,0.0
18887,0.4215
18888,0.0
18889,0.4767
18890,0.0
18891,0.0
18892,-0.1027
18893,0.0
18894,0.3612
18895,0.0
18896,0.0
18897,-0.68
18898,0.0
18899,-0.2302
18900,-0.2263
18901,0.0
18902,-0.296
18903,0.802
18904,0.5423
18905,0.0
18906,0.0
18907,0.4374
18908,0.5023
18909,-0.4019
18910,0.34
18911,-0.4939
18912,0.3818
18913,0.0
18914,-0.3716
18915,0.0
18916,0.0
18917,0.0
18918,0.0
18919,-0.0516
18920,-0.5023
18921,0.4767
18922,0.0
18923,-0.1655
18924,0.0
18925,0.0
18926,0.4215
18927,0.0
18928,0.0
18929,0.0
18930,0.0
18931,0.0
18932,0.2732
18933,0.0
18934,-0.7096
18935,0.0
18936,0.4767
18937,0.4767
18938,-0.4019
18939,0.0
18940,0.0
18941,0.3182
18942,0.7271
18943,0.0516
18944,0.0
18945,-0.6597
18946,-0.6808
18947,0.0
18948,0.0
18949,0.0
18950,0.0
18951,-0.5994
18952,0.0
18953,-0.5267
18954,-0.836
18955,0.0
18956,-0.6428
18957,0.7579
18958,-0.3542
18959,0.0
18960,0.0
18961,0.4019
18962,0.0
18963,0.4767
18964,0.0
18965,0.0
18966,-0.0258
18967,0.4466
18968,0.1091
18969,0.5719
18970,0.5574
18971,0.0
18972,-0.4404
18973,0.296
18974,0.0
18975,-0.2732
18976,0.0
18977,0.0
18978,0.0
18979,0.3291
18980,-0.1027
18981,0.0
18982,0.0
18983,0.0
18984,0.0
18985,0.0
18986,0.0
18987,0.0
18988,-0.6808
18989,0.5574
18990,0.0
18991,0.1531
18992,-0.7661
18993,0.0
18994,0.7579
18995,0.0
18996,0.0
18997,0.6948
18998,-0.5574
18999,0.4767
19000,0.0
19001,0.0
19002,0.0
19003,0.2732
19004,-0.4329
19005,0.0
19006,0.0
19007,0.2023
19008,0.0
19009,-0.3182
19010,0.4767
19011,0.4926
19012,0.3818
19013,0.3182
19014,0.4215
19015,0.0
19016,0.0
19017,0.0
19018,0.0
19019,0.0
19020,0.0
19021,-0.743
19022,-0.3612
19023,0.0
19024,-0.6486
19025,0.0
19026,0.0
19027,0.0
19028,0.0
19029,0.0
19030,-0.5267
19031,-0.296
19032,0.4199
19033,0.0
19034,0.6249
19035,0.5256
19036,0.0
19037,0.0
19038,0.296
19039,0.0
19040,0.1027
19041,0.4767
19042,0.0
19043,-0.8176
19044,0.0
19045,0.0
19046,0.0
19047,0.0
19048,0.0
19049,0.4019
19050,0.4767
19051,-0.4019
19052,-0.4215
19053,0.5106
19054,0.0
19055,-0.4019
19056,0.0
19057,0.6083
19058,0.4939
19059,-0.0762
19060,0.0
19061,0.0
19062,-0.4404
19063,0.3612
19064,0.5849
19065,0.0
19066,0.0
19067,0.0
19068,-0.3506
19069,-0.1027
19070,0.0
19071,0.636
19072,-0.0516
19073,0.0
19074,0.0
19075,0.0
19076,0.0
19077,-0.3612
19078,0.4767
19079,0.0
19080,0.34
19081,0.4767
19082,0.6124
19083,0.4767
19084,0.0
19085,0.0
19086,0.0
19087,0.3182
19088,0.0
19089,0.2716
19090,0.4767
19091,0.0
19092,0.2263
19093,0.0
19094,0.0
19095,0.0
19096,-0.8242
19097,-0.296
19098,-0.5994
19099,0.25
19100,0.5719
19101,-0.128
19102,0.0
19103,-0.3818
19104,0.7269
19105,-0.2342
19106,0.0
19107,0.0
19108,0.7351
19109,0.0772
19110,0.5574
19111,0.5362
19112,0.0
19113,-0.2516
19114,-0.6115
19115,0.7713
19116,0.5622
19117,0.1098
19118,-0.5267
19119,0.0
19120,-0.3818
19121,-0.5719
19122,0.0
19123,-0.296
19124,0.0
19125,0.4404
19126,0.0
19127,0.0
19128,0.34
19129,0.0
19130,0.0
19131,0.0
19132,0.0
19133,0.0
19134,-0.5994
19135,0.0
19136,-0.4466
19137,0.0
19138,0.2023
19139,0.7425
19140,0.0
19141,0.0
19142,-0.5106
19143,0.4939
19144,0.0
19145,0.0772
19146,0.0
19147,0.1531
19148,0.4019
19149,0.0
19150,0.4767
19151,0.4168
19152,0.0
19153,0.128
19154,-0.4588
19155,0.0
19156,-0.7096
19157,0.0
19158,0.2263
19159,0.1531
19160,0.0
19161,0.5994
19162,0.0
19163,0.0
19164,0.0
19165,0.0
19166,0.0
19167,0.0
19168,0.4767
19169,0.0
19170,0.0
19171,-0.296
19172,0.0
19173,0.4767
19174,-0.4228
19175,0.3182
19176,0.1531
19177,0.0
19178,0.0
19179,-0.3182
19180,0.0
19181,0.2023
19182,0.5859
19183,-0.0397
19184,0.0
19185,0.0
19186,0.0
19187,-0.25
19188,0.0
19189,0.4767
19190,-0.8316
19191,0.0
19192,-0.6523
19193,0.0
19194,-0.8625
19195,0.2023
19196,0.3595
19197,0.0
19198,0.3182
19199,0.0
19200,0.0
19201,0.0
19202,-0.296
19203,0.0
19204,0.0
19205,-0.4019
19206,0.0
19207,0.0243
19208,0.0
19209,0.0
19210,0.0
19211,0.0
19212,0.0
19213,-0.5851
19214,0.0
19215,-0.1027
19216,0.802
19217,-0.8075
19218,0.0
19219,-0.5859
19220,0.0
19221,-0.3131
19222,0.0
19223,-0.1027
19224,-0.7351
19225,0.0
19226,0.5574
19227,0.0
19228,-0.8625
19229,0.0
19230,-0.2263
19231,0.0
19232,0.0
19233,0.0772
19234,-0.6249
19235,-0.2732
19236,0.0
19237,0.0
19238,0.4215
19239,0.0516
19240,0.0
19241,0.5182
19242,-0.6239
19243,-0.6003
19244,-0.4404
19245,0.296
19246,0.4767
19247,0.0
19248,0.0
19249,0.7269
19250,0.204
19251,-0.1511
19252,0.0516
19253,-0.0772
19254,0.7319
19255,-0.4404
19256,0.4215
19257,0.0
19258,0.0772
19259,0.0
19260,-0.3382
19261,0.0
19262,0.0
19263,0.0
19264,-0.802
19265,-0.6597
19266,-0.296
19267,0.0
19268,0.0
19269,0.0
19270,0.0516
19271,0.0
19272,0.7983
19273,0.4767
19274,0.0
19275,0.0
19276,0.0
19277,0.0516
19278,-0.6486
19279,-0.6808
19280,0.5106
19281,0.4215
19282,0.0
19283,-0.7274
19284,0.0
19285,0.2732
19286,0.5719
19287,0.0
19288,0.0
19289,0.3182
19290,0.0
19291,-0.7003
19292,0.9168
19293,-0.802
19294,-0.5106
19295,0.5859
19296,0.4767
19297,0.0
19298,0.0
19299,0.6249
19300,0.6597
19301,0.4995
19302,0.4767
19303,0.0
19304,0.4939
19305,0.0
19306,0.5574
19307,0.4767
19308,0.0
19309,-0.6486
19310,0.0
19311,-0.2755
19312,-0.8109
19313,0.4767
19314,0.0
19315,-0.2263
19316,-0.0516
19317,0.0
19318,0.743
19319,0.0
19320,0.8074
19321,0.0
19322,-0.296
19323,0.0
19324,0.0772
19325,0.0
19326,0.3612
19327,0.4767
19328,0.5574
19329,0.3818
19330,0.0
19331,-0.0772
19332,-0.6597
19333,-0.7184
19334,-0.7955
19335,0.0
19336,0.5994
19337,0.6249
19338,0.0
19339,0.0
19340,-0.8316
19341,0.7506
19342,0.0
19343,-0.7269
19344,-0.5759
19345,0.9168
19346,0.4767
19347,0.4767
19348,0.0
19349,0.0
19350,0.0
19351,0.1531
19352,-0.34
19353,0.0
19354,-0.4767
19355,0.4215
19356,0.0
19357,-0.296
19358,0.0
19359,0.0772
19360,0.4019
19361,0.4767
19362,0.8176
19363,0.0
19364,0.0
19365,0.0
19366,-0.4588
19367,-0.8164
19368,0.0
19369,-0.0516
19370,-0.5574
19371,0.0258
19372,0.0
19373,-0.6597
19374,-0.5574
19375,0.0
19376,0.0
19377,0.0
19378,0.1531
19379,0.0
19380,0.2732
19381,-0.296
19382,0.7761
19383,0.25
19384,0.6697
19385,0.5859
19386,0.0
19387,0.34
19388,-0.4404
19389,0.0
19390,0.0
19391,0.0
19392,0.5719
19393,0.4404
19394,-0.3818
19395,0.0
19396,0.5267
19397,-0.4215
19398,0.7424
19399,0.0
19400,0.0
19401,0.0
19402,0.0
19403,0.0258
19404,0.3612
19405,-0.3612
19406,-0.5106
19407,0.0
19408,-0.2023
19409,0.5562
19410,-0.0258
19411,0.0
19412,0.7269
19413,-0.8567
19414,0.0
19415,0.1139
19416,0.0
19417,0.0
19418,-0.2342
19419,-0.8625
19420,-0.3818
19421,0.0
19422,0.0
19423,-0.128
19424,0.0
19425,0.2263
19426,0.0
19427,-0.5106
19428,-0.5759
19429,0.0
19430,0.3612
19431,-0.6124
19432,0.7579
19433,0.2714
19434,0.4767
19435,0.0
19436,0.015
19437,0.0
19438,0.7579
19439,-0.4215
19440,0.0
19441,0.0
19442,0.0
19443,0.1027
19444,0.6908
19445,0.0
19446,-0.3182
19447,0.0
19448,0.0
19449,0.5574
19450,0.0
19451,-0.4767
19452,0.0
19453,-0.5994
19454,0.0
19455,0.34
19456,0.0
19457,-0.6249
19458,0.0
19459,-0.4939
19460,0.7003
19461,-0.5267
19462,0.0
19463,0.0
19464,0.0
19465,0.0
19466,-0.8625
19467,0.0
19468,-0.7881
19469,0.0516
19470,0.0
19471,0.0
19472,0.0
19473,0.3802
19474,0.1531
19475,0.0
19476,0.0
19477,-0.1027
19478,0.0
19479,0.0
19480,0.0
19481,0.0
19482,0.0
19483,0.5106
19484,0.6369
19485,-0.8625
19486,0.3182
19487,0.0
19488,0.0
19489,0.0
19490,-0.6369
19491,-0.8135
19492,0.0
19493,0.0
19494,0.3182
19495,0.0
19496,0.0
19497,0.0
19498,0.0
19499,-0.4265
19500,0.5423
19501,0.34
19502,0.0
19503,0.5362
19504,0.0
19505,0.0
19506,0.0
19507,0.0
19508,0.0
19509,0.0
19510,0.0
19511,-0.4215
19512,0.0
19513,0.0
19514,-0.0772
19515,-0.0516
19516,-0.1027
19517,0.0
19518,-0.4939
19519,0.0
19520,-0.6808
19521,0.0
19522,0.0
19523,0.0
19524,0.1779
19525,0.5423
19526,0.0
19527,-0.6808
19528,-0.3818
19529,0.802
19530,0.0
19531,0.0
19532,-0.296
19533,0.0
19534,-0.6705
19535,-0.6486
19536,0.4404
19537,0.4767
19538,0.0
19539,0.0
19540,0.0
19541,0.0
19542,0.0
19543,0.0
19544,-0.296
19545,0.1025
19546,0.7579
19547,-0.4374
19548,0.0
19549,0.0
19550,-0.3182
19551,-0.1036
19552,-0.4019
19553,0.0
19554,0.1154
19555,-0.8625
19556,0.0
19557,-0.6908
19558,-0.1027
19559,0.0
19560,0.0
19561,-0.6132
19562,0.4767
19563,0.0
19564,0.0
19565,0.0
19566,-0.3724
19567,0.802
19568,0.0
19569,0.0
19570,-0.296
19571,0.0
19572,0.0
19573,-0.3875
19574,0.0
19575,0.0
19576,-0.8552
19577,0.0
19578,0.2235
19579,0.0
19580,0.0
19581,-0.6808
19582,-0.875
19583,0.0
19584,-0.296
19585,-0.5719
19586,0.0
19587,0.0
19588,0.7269
19589,0.0
19590,-0.5719
19591,0.2617
19592,-0.1027
19593,0.0
19594,0.0
19595,0.0
19596,-0.3182
19597,0.0516
19598,-0.1027
19599,0.0
19600,0.7579
19601,0.0
19602,0.0
19603,0.0
19604,0.0
19605,-0.3506
19606,-0.7345
19607,-0.6486
19608,-0.296
19609,-0.296
19610,0.8412
19611,0.0
19612,0.0
19613,0.0
19614,0.0
19615,0.0516
19616,0.6598
19617,-0.4019
19618,0.34
19619,0.0
19620,0.4767
19621,-0.5267
19622,0.2263
19623,0.5719
19624,-0.4019
19625,0.1326
19626,0.0
19627,0.2144
19628,-0.5267
19629,-0.5859
19630,0.4767
19631,0.0
19632,0.0
19633,0.0
19634,-0.4215
19635,0.0
19636,0.0
19637,0.0
19638,0.6486
19639,-0.2006
19640,-0.5859
19641,0.0
19642,0.0
19643,0.1759
19644,0.4526
19645,0.0
19646,0.2023
19647,0.0
19648,0.0
19649,0.0
19650,0.0
19651,0.34
